date,AT,BE,BG,CY,CZ,DE,DK,EE,ES,FI,FR,GR,HR,HU,IE,IT,LT,LU,LV,MT,NL,PL,PT,RO,SE,SI,SK
2015-07-27,532.86,541.74,662.13,576.69,580.72,529.6,610.2,487.91,572.76,591.05,492.48,649.93,551.52,564,557.1,557.12,630.72,550.53,567.17,625.4,533.91,554.79,589.86,546.71,614.85,504.08,562.28
2015-07-20,539.53,585.71,668.95,587.67,589.08,539.68,610.2,491.25,578.91,594.27,498.9,657.95,556.43,576.44,557.1,569.49,629.63,562.09,570.14,625.4,547.13,563.36,594.74,552.69,629.71,532.77,568.95
2015-07-13,550.36,585.71,674.92,607.59,592.63,550.61,627.28,500.41,589.04,595.88,507.34,665.22,605.89,595.54,557.1,573.9,625.25,562.09,589.56,625.4,568.62,565.14,600.43,566.29,633.65,532.77,581.45
2015-07-06,567.86,538.1,674.18,617.16,598.19,569.1,653.13,519.58,605.74,599.92,512.87,667.18,582.34,589.96,589.62,579.58,642.43,582.48,589.41,625.4,580.19,561.15,616.69,575.67,624.66,537.69,594.78
2015-06-29,568.69,558.6,672.36,617.25,595.75,572.46,638.17,547.91,605.29,609.59,523.05,665.61,586.45,593.68,589.62,582.26,642.21,582.48,590.54,625.4,580.19,564.85,618.32,572.02,620.14,537.69,594.78
2015-06-22,572.03,566.2,672.36,618.41,598.54,569.1,638.08,560.41,609.55,608.79,528.18,668.82,589.79,605.1,597.75,590.17,644.99,593.4,590.9,625.4,585.15,574.79,617.5,582.21,629.25,549.16,593.95
2015-06-15,581.19,567.85,672.11,629.25,595.91,572.46,648.95,560.41,612.5,607.18,531.54,670.34,598.03,599.99,589.62,590.92,649.57,593.4,590.9,625.4,587.63,578.61,619.13,588.69,634.67,549.16,590.62
2015-06-08,580.36,591.82,670.9,632.52,593.15,574.14,631.75,562.91,619.57,605.56,543.35,672.68,602.67,603.88,589.62,597.49,644.66,597.62,591.16,625.4,587.63,585.24,604.49,595.34,626.08,557.36,603.12
2015-06-01,580.36,565.13,671.51,641.48,592.44,584.22,652.25,562.91,624.66,599.92,547.01,672.55,601,613.79,589.62,599.49,636.29,597.62,591.06,625.4,587.63,579.62,610.19,608.98,627.41,557.36,603.95
2015-05-25,584.53,574.47,671.63,627.97,593.25,596.83,669.73,562.91,627.08,603.14,545.72,672.55,610.54,613.54,589.62,597.49,632.19,597.62,580.32,625.4,591.76,566.5,612.62,604.86,641.67,559.82,604.78
2015-05-18,571.19,565.04,668.22,628.06,591.36,593.47,668.94,565.41,626.21,599.11,547.72,672.48,611.86,611.73,589.62,598.13,617.14,597.62,582.64,625.4,594.24,574.97,613.44,615.69,643.1,559.82,605.62
2015-05-11,580.36,604.14,671.38,628.79,589.87,590.94,658.33,560.41,627.83,590.24,551.8,671.62,606.51,618.34,589.62,597.22,598.53,597.62,582.28,625.4,595.06,575.13,614.25,609.76,647.6,551.62,611.45
2015-05-04,577.03,586.78,659.45,612.03,587.65,587.58,652.81,567.91,624.71,597.5,546.22,668.48,601.27,616.53,581.49,592.24,576.4,597.62,564.3,625.4,590.11,576,609.37,607.93,644.8,551.62,609.78
2015-04-27,580.36,593.64,639.86,603.88,579.56,581.7,667.09,556.25,621.45,632.36,539.91,661.18,586.55,612.4,573.36,585.75,572.53,597.62,558.47,625.4,591.76,584.05,607.75,597.2,639,512.28,590.62
2015-04-20,571.19,551.24,635.59,603.35,570.39,574.14,658.55,547.08,607.48,634.78,529.42,649.13,563.97,592.95,557.1,572.94,574.66,581.98,556.09,625.4,576.88,575.58,595.55,569.51,642.74,512.28,578.95
2015-04-13,544.53,552.55,634.01,603.35,569.16,552.29,614.74,527.08,585.17,636.39,507.78,640.76,557.93,585.02,557.1,564.43,553.46,562.32,577.06,625.4,553.74,560.08,588.23,550.98,615.01,513.1,580.62
2015-03-30,551.19,573.56,650.2,603.35,567.24,543.05,636.36,542.08,587.42,652.52,511.12,644.04,551.49,588.17,557.1,571.84,561.71,562.32,581.78,642.35,566.14,560.95,588.23,571.37,607.1,530.31,579.78
2015-03-23,548.69,512.15,650.2,603.35,568.03,546.41,626.79,569.58,590.57,650.1,520.12,648.86,564.79,585.65,557.1,576.43,579.65,562.32,588.68,642.35,567.79,564.4,592.3,577.7,601.12,530.31,578.95
2015-03-16,564.53,572.32,647.77,603.75,566.68,559.01,643.06,581.25,606.28,637.2,535.2,649.33,573.77,607.13,557.1,585.46,597.58,584.18,590.04,642.35,578.54,570.44,600.43,582.61,618.21,531.13,561.45
2015-03-09,572.03,567.69,645.94,603.26,563.77,564.89,648.69,579.58,605.7,628.33,533.83,643.6,573.55,599.31,557.1,586.18,587.71,584.18,584.96,642.35,579.36,563.29,598.8,581.69,633.39,531.13,545.62
2015-03-02,573.69,585.37,631.33,602.71,549.05,564.05,647.57,568.75,600.09,605.75,527.28,633.93,565.85,598.47,532.71,579.54,566.14,584.18,532.07,642.35,578.54,549.9,593.92,581.18,627.02,506.69,533.12
2015-02-23,560.36,566.28,594.2,575.93,543.12,551.45,633.6,552.91,592.58,596.88,522.97,624.2,547.03,595.4,524.58,568.3,554.88,584.18,542.4,667.77,569.44,539.61,589.86,569.21,604.1,506.69,522.28
2015-02-16,547.03,540.09,545.51,551.22,521.16,544.73,629.9,531.25,574.7,588.81,503.9,605.78,540.83,573.1,467.67,549.8,529.52,565.97,527.11,667.77,560.35,517.37,580.1,553.77,594.61,450.42,522.28
2015-02-09,527.86,534.3,510.81,526.8,507.24,523.72,611.63,517.91,547.9,579.14,477.96,582.53,492.35,544.57,467.67,520.11,519.6,541.2,519.88,667.77,525.64,498.52,552.46,532.2,580.73,450.42,522.28
2015-02-02,499.53,478.35,501.07,525.43,510.91,482.54,569.72,488.75,517.98,565.43,449.63,565.3,480.54,519.3,475.8,494.23,488.55,502.81,497.57,667.77,496.72,483.27,524.82,514.78,546.01,439.76,525.62
2015-01-26,492.03,455.71,502.54,526.44,524.78,481.7,563.2,482.08,507.64,558.97,440,563.07,469.7,519.27,475.8,487.51,491.06,502.81,499.63,721.65,490.93,489.14,514.25,499.68,540.29,439.76,539.78
2015-01-19,488.69,501.74,512.33,537.43,542.28,469.1,555.38,490.41,505.48,559.78,439.47,571.4,481.65,505.94,475.8,497.33,502.53,487.74,504.8,721.65,490.93,493.8,515.88,497.52,520.71,472.55,566.45
2015-01-12,512.03,526.04,540.64,540.22,556.12,488.42,563.64,488.75,524.24,577.52,458.3,590.79,500.93,525.79,492.06,520.18,542.39,505.74,525.25,721.65,502.5,503.52,527.26,510.15,521.81,472.55,591.45
2015-01-05,543.69,601.32,558.14,555.74,585.54,518.68,579.63,507.91,541.98,588.01,454.47,614.92,521.05,543.99,516.45,551.19,547.95,532.8,542.61,721.65,508.29,514.75,534.58,531.86,558.44,495.6,605.62
2014-12-15,563.69,601.32,638.94,638.59,637.76,545.57,625.04,552.91,589.54,642.04,517.18,659.59,581.16,588.07,573.36,587.3,609,574.5,594.47,730.14,564.87,567.04,567.18,566.96,560.56,555.33,631.45
2014-12-08,584.53,601.32,661.31,659.64,656.54,570.78,646.36,587.08,616.67,665.43,541.77,682.67,607.14,611.67,581.49,614.52,611.74,591.67,609.34,730.14,592.75,585.56,596.44,603.45,588.3,594.02,644.78
2014-12-01,609.53,562.56,665.72,676.8,665.76,597.67,657.11,622.91,644.43,689.62,570.43,702.44,621.38,639.8,638.4,635.61,653.52,631.13,640.75,730.14,615.07,596.56,615.96,617.87,613.06,594.02,663.95
2014-11-24,629.53,610.49,690.38,678.13,674.99,620.36,689.38,634.58,654.72,696.07,578.85,708.78,638.56,651.78,638.4,643.45,666.16,631.13,646.95,730.14,633.25,602.52,631.4,635.71,631.48,609.6,669.78
2014-11-17,644.53,654.87,690.38,689.53,681.14,631.28,699.81,632.08,672.49,700.91,597.6,718.16,641.23,669.62,630.27,651.55,667.14,646.36,646.74,730.14,644.82,607.77,645.22,650.43,648.42,609.6,669.78
2014-11-10,647.86,646.36,693.11,690.09,684,644.73,711.01,632.08,675.04,704.94,594.52,718.93,643.3,667.33,638.4,655.82,667.63,646.36,646.33,730.14,643.99,615.32,647.66,654.92,659.75,605.68,669.78
2014-11-03,649.53,646.36,708.33,705.22,683.7,642.21,721.24,617.08,673.76,699.3,589.68,720.57,638.18,657.33,638.4,661.09,672.58,646.36,646.95,730.14,639.03,620.85,646.04,667.51,666.8,605.68,670.62
2014-10-27,640.36,642.76,729.33,708.89,688.73,638,715.83,615.41,669.98,707.36,590.52,723.87,634.19,651.85,638.4,667.19,685.09,646.36,653.14,730.14,635.73,627.11,645.22,669.63,651.91,639.07,673.12
2014-10-20,647.86,646.52,751.85,709.06,698.37,606.07,699.48,622.91,681.88,704.14,604.52,736.86,657.63,668.42,638.4,677.08,694.16,634.84,661.41,730.14,631.6,638.47,657.42,670.2,647.46,639.07,685.62
2014-10-13,662.03,674.46,756.57,731.71,701.92,656.49,721.26,658.75,701.93,709.78,623.77,754.85,679.71,697.18,670.92,690.71,712.05,667.88,685.17,730.14,653.08,652.14,677.74,693.68,684.35,647.92,698.95
2014-10-06,676.19,649.67,756.72,733.6,704.57,674.14,742.76,657.08,714.2,712.2,632.93,754.85,679.03,701.08,703.44,696.63,717.59,686.23,685.17,730.14,678.7,658.42,683.44,705.49,695.65,647.92,704.78
2014-09-29,677.03,679.46,759.92,740.17,703.72,680.02,753.57,649.58,713.92,716.23,631.43,756.59,687.12,691.92,703.44,697.45,719.8,674.68,685.17,730.14,677.88,654.57,685.87,697.99,686.24,658.61,707.28
2014-09-22,683.69,692.72,777.11,741.59,704.52,678.34,747.07,650.41,718.78,712.2,637.1,759.69,693.57,705.47,703.44,701.51,719.56,686.77,693.23,730.14,679.53,655.59,692.38,708.6,705.95,658.61,712.28
2014-09-15,687.03,730.91,778.03,741.68,703.93,684.22,751.32,657.08,725.36,712.2,641.93,761.23,696.8,704.67,703.44,704.2,724.81,697.02,693.23,730.14,684.49,655.36,697.26,709.85,701.25,655.34,712.28
2014-09-08,692.86,693.96,777.73,741.43,702.27,693.47,769.45,655.41,726.19,712.2,632.52,760.35,697.7,705.91,694.5,705.24,725.75,697.02,690.75,730.14,694.41,662.1,698.88,711.24,714.54,655.34,712.28
2014-09-01,673.69,731.4,778.03,741.43,699.36,694.31,761.54,659.58,723.74,712.2,641.6,760.38,688.67,700.9,694.5,706.01,723.17,697.02,690.95,730.14,691.1,658.83,695.63,718.42,704.37,660.43,713.12
2014-08-25,666.19,690,778.03,741.68,696.49,672.46,754.51,650.41,719.18,729.14,639.6,761.35,697.07,697.2,705.38,706.61,714.06,685.41,690.95,730.14,680.36,666.54,695.63,718.99,698.95,660.43,713.95
2014-08-18,667.86,703.38,778.03,741.69,696.13,687.58,763.06,651.25,725.07,734.78,644.53,763.65,704.16,705.62,705.38,709.43,716.36,685.41,690.95,730.14,686.97,670.47,698.07,720.39,706.58,664.53,720.62
2014-08-11,673.69,718.67,778.03,741.69,693.47,697.67,773.78,648.75,723.66,738.01,644.31,764.43,703.65,706.02,705.38,710.42,716.79,699.37,691.16,730.14,688.62,670.42,699.7,715.41,744.93,664.53,720.62
2014-08-04,677.86,697.52,778.03,742.63,699.08,695.15,772.71,655.41,716.35,734.78,638.52,764.32,696.42,702.56,705.38,710.59,717.71,699.37,688.68,730.14,694.41,677.79,698.07,711.75,716.77,658.16,721.45
2014-07-28,672.86,655.45,778.03,746.31,705.36,695.99,767.25,652.08,718.84,735.59,642.61,764.45,691.88,701.61,705.38,710.3,717.57,687.55,688.68,730.14,687.79,684.13,696.44,718.64,707.43,658.16,718.12
2014-07-21,673.69,711.9,778.03,752.8,708.34,682.54,764.01,652.08,720.66,742.04,641.98,768.62,696.38,698.06,705.38,713.43,712.84,687.55,708.1,730.14,684.49,687.01,698.07,699.09,699.26,675.37,721.45
2014-07-14,674.53,711.9,774.22,753.36,710.95,686.74,761.85,667.08,726.39,742.85,640.43,774.21,701.75,715.85,705.38,722.62,723.68,712.14,711.46,730.14,689.45,692.85,709.45,708.36,708.74,675.37,724.78
2014-07-07,681.19,710.74,769.66,754.18,711.93,695.15,770.5,674.58,734.63,747.68,656.82,777.29,713.96,720.93,696.8,727.23,725.7,712.14,711.46,730.14,700.19,695.57,720.02,717.83,704.05,673.34,731.45
2014-06-30,689.53,754.05,763.57,752.41,712.01,687.58,781.28,687.08,742.18,740.43,663.68,776.28,714.26,725.37,696.8,726.61,730,712.14,709.39,730.14,711.76,692.84,726.52,728.8,731.74,673.34,735.62
2014-06-23,695.36,719.5,752.92,739.7,703.06,697.67,789.95,666.25,737,753.33,656.93,768.13,695.19,722.69,696.8,722.39,725.17,712.14,700.09,730.14,710.93,692.59,720.02,718.85,726.82,653.65,728.12
2014-06-16,707.86,723.14,753.07,739.7,695.74,691.78,782.21,669.58,719.99,743.65,641.08,760.39,685.23,694.85,699.94,715.76,733.86,685.97,700.09,730.14,696.06,680.09,703.76,708.71,710.47,653.65,715.62
2014-06-09,672.03,712.48,754.14,739.7,696.13,684.22,752.76,672.08,716.63,743.65,640.83,763.02,686.53,706.07,699.94,715.44,736.29,685.97,704.23,730.14,688.62,683.77,703.76,700.12,695.48,665.66,718.95
2014-06-02,689.53,712.48,755.66,739.7,695.08,695.99,767.55,673.75,725.58,748.49,649.59,763.59,687.34,716.2,699.94,717.19,745.28,701.73,705.26,730.14,696.06,681.41,709.45,714.3,711.28,665.66,727.28
2014-05-26,685.36,730.16,758.86,739.79,696.35,702.71,768.65,673.75,724.48,750.1,649.86,762.75,684.03,716.15,699.94,715.76,737.78,701.73,703.19,730.14,696.06,678.87,709.45,712.34,716.45,655,727.28
2014-05-19,689.53,723.96,759.46,739.79,690.68,680.02,773.93,666.25,721.44,746.88,646.1,760.3,670.38,703.58,697.37,714.04,737.55,701.73,697.82,730.14,696.06,676.08,714.33,709.74,715.73,655,726.45
2014-05-12,677.86,689.09,760.98,739.79,693.4,690.1,754.67,668.75,715.68,746.07,643.73,762.18,682.82,712.5,697.37,716.24,747.09,689.79,699.47,730.14,688.62,680.72,712.7,702.6,700.42,667.3,727.28
2014-05-05,684.53,740.82,760.98,740.25,692.99,679.18,754.7,675.41,725.49,756.55,652.27,766.13,690.21,717.64,697.37,719.55,742.26,689.79,710.63,730.14,691.93,683.07,719.21,707.02,708.31,667.3,702.28
2014-04-28,689.53,698.01,760.83,741.1,692.76,706.07,776.05,676.25,727.13,763.81,652.82,765.95,689.41,714.07,697.37,718.81,748.67,706.71,710.84,730.14,696.88,684.09,719.21,714.72,728.52,657.46,711.45
2014-04-14,687.03,686.42,760.68,741,688.14,686.74,765.16,675.41,720.12,755.75,647.58,763.69,691.83,706.45,703.34,715.13,737.59,691.81,709.8,730.14,687.79,677.38,710.26,706.98,705.12,657.9,706.45
2014-04-07,682.86,704.05,759.16,741.29,689.99,680.02,758.79,675.41,719.14,758.97,648.41,763.74,693.59,719.23,703.34,714.16,738.11,691.81,708.15,730.14,687.79,681.55,712.7,698.11,699.25,657.9,707.28
2014-03-31,684.75,653.14,756.72,746.38,688.62,687.58,775.93,675.41,719.76,760.59,646.35,763.61,682.99,714.94,697.04,710.36,740.26,691.81,711.46,730.14,681.18,684.66,711.89,694.77,714.97,662.82,708.12
2014-03-24,683.08,690.24,756.42,753.87,693.14,666.57,765.34,666.25,715.66,754.14,642.74,765.44,682.79,697.55,697.04,704.78,744.61,690.02,711.87,730.14,672.92,685.36,703.76,684.58,700.69,662.82,718.12
2014-03-17,690.58,700.49,756.27,753.59,697.63,666.57,754.76,689.58,722.67,764.62,653.22,770.25,691.43,708.7,697.04,714.09,748.28,690.02,723.44,730.14,680.36,684.98,707.01,684.94,705.36,677.29,723.95
2014-03-10,698.08,722.64,749.42,753.87,700.69,677.5,771.97,716.25,732.48,763.01,664.55,773.2,693.04,722.85,697.04,720.66,748.19,704.36,728.19,730.14,691.93,693.25,717.58,701.26,717.85,677.29,723.95
2014-03-03,702.25,672.23,756.72,753.87,702.04,695.99,780.56,727.08,738.08,767.04,668.81,772.32,689.43,722.67,697.04,721.04,750.7,704.36,719.93,730.14,701.84,690.51,721.65,710.55,732.05,671.56,723.95
2014-02-24,704.75,719.91,756.72,753.19,702.93,700.19,791.3,728.75,736.47,767.04,668.11,770.64,686.64,720.69,707.22,724.34,753.63,704.36,721.79,730.14,705.98,688.74,723.27,706.22,735.11,671.56,723.95
2014-02-17,701.41,697.02,774.37,753.75,703.26,695.99,779.55,719.58,735.14,765.43,666.96,769.12,687.52,718.87,707.22,725.21,733.67,704.36,721.99,730.14,703.5,692.34,728.15,702.67,726.03,672.38,723.95
2014-02-10,698.08,725.45,803.59,755.27,700.88,691.78,780.59,711.25,732.87,771.88,664.6,769.22,688.24,713.62,707.22,723.93,746.63,704.36,720.13,730.14,695.23,690.4,728.15,699.82,724.62,672.38,723.12
2014-02-03,696.41,701.9,803.59,755.76,700.27,690.94,781.68,710.41,732.94,771.07,664.1,769.22,683.7,704.62,707.22,726.3,740.79,704.36,714.14,730.14,694.41,678.8,728.15,710.56,734.82,669.61,725.62
2014-01-27,700.58,702.81,803.59,758.91,702.92,689.26,778.48,709.58,735.85,776.72,662.27,771.73,684.32,712.45,703.68,726.44,740.94,704.36,714.14,730.14,693.58,678.85,733.84,703.76,727.91,669.61,723.95
2014-01-20,692.25,674.62,803.59,766.03,702.39,686.74,773.09,711.25,732.48,771.07,661.43,771.73,704.4,715.04,703.68,728.45,744.67,704.36,714.14,730.14,692.75,688.48,733.03,697.96,720.69,683.55,733.12
2014-01-13,698.91,687.93,801.76,766.22,706.64,685.06,761.32,720.41,738.54,775.91,669.18,775.71,704.83,726.75,703.68,734.8,738.15,704.36,714.14,730.14,701.84,692.46,742.79,694.5,722.53,683.55,736.45
2014-01-06,701.41,717.1,803.59,766.16,704.17,701.03,787.32,722.08,751.15,785.59,676.35,777.13,696.24,731.92,703.68,740.51,743.56,720.03,712.28,730.14,704.32,695.48,754.17,705.66,731.76,678.63,735.62
2013-12-16,713.08,696.77,802.98,766.05,698.81,712.79,783.86,733.75,743.56,750.91,671.89,778.88,710.31,746.03,711.88,739.95,739.87,706.39,721.11,750.14,712.88,700.84,751.98,708.88,718.96,692.57,740.62
2013-12-09,720.58,736.61,794.77,765.38,699.87,724.56,799.98,724.58,754.97,744.46,678.33,776.96,692.89,741.86,711.88,741.3,742.61,718.12,719.44,750.14,715.36,702.75,760.93,726.19,733.61,676.99,753.95
2013-12-02,711.41,722.64,774.83,765.66,696.28,731.28,805.38,716.25,751.9,751.72,674.9,772.11,693.86,732.45,711.88,740.64,746.46,718.12,706.32,750.14,715.36,693.09,752.8,720.85,756.97,676.99,729.78
2013-11-25,713.08,703.8,765.09,765.66,697.35,731.28,803.38,696.25,741.07,744.46,661.19,767.48,682.82,728.74,711.88,732.13,745.93,697.66,696.33,750.14,705.44,691.82,742.23,711.48,747.88,667.98,729.78
2013-11-18,706.41,732.31,763.72,766.09,689.07,718.68,788.33,698.75,735.11,738.81,656.5,766.75,683.13,723.6,729.34,723.08,743.01,697.66,685.16,750.14,693.87,697.49,736.54,711.53,732.4,667.98,729.78
2013-11-11,695.58,704.28,763.42,767.22,692.56,703.55,778.7,702.08,734.57,757.36,658.68,768.48,697.26,718.6,729.34,721.44,762.28,697.66,686.82,750.14,691.39,699.39,738.97,696,733.21,680.11,729.78
2013-11-04,698.08,704.28,763.42,780.12,724.99,712.79,798.03,689.58,736.76,741.23,656.92,772.43,697.43,717,729.34,721.86,758.19,696.62,709.16,750.14,700.48,707.82,737.35,707.22,735.25,680.11,733.12
2013-10-28,702.25,690.49,763.72,781.66,733.48,711.95,775.38,702.91,743.96,760.59,667.04,781.37,701.12,739.42,729.34,735.28,770.7,696.62,709.94,750.14,703.79,714.2,740.6,715.42,719.13,684.21,743.95
2013-10-21,717.25,702.48,764.63,780.78,731.46,724.56,794.71,703.75,755.87,763.01,675.23,781.93,701.67,747.67,729.34,741.92,775.34,722.52,713.37,750.14,714.53,721.07,750.36,729.89,752.4,684.21,752.28
2013-10-14,726.41,720.08,767.53,781.22,741.52,728.76,814.06,695.41,754.94,746.88,671.55,782.73,706.99,742.43,727.97,743.34,777.29,722.52,701.22,750.14,720.32,725.55,747.1,719.68,751.22,690.77,753.12
2013-10-07,715.58,706.61,779.39,783.63,748.14,730.44,803.25,689.58,753.91,754.14,672.39,786.95,706.16,747.73,725.57,745.77,786.93,712.18,710.05,750.14,719.49,728.9,743.04,729.73,728.6,690.77,754.78
2013-09-30,727.25,742.89,794.31,797.87,747.25,736.32,790.56,684.58,755.68,753.33,682.26,794.25,737.25,741.22,725.57,756.47,792.62,712.18,722.5,750.14,720.32,728.15,746.29,724.07,745,723.56,760.62
2013-09-23,735.58,695.37,801.92,797.02,748.07,733.8,805.62,690.41,771.34,771.88,699.81,806.17,737.04,768.7,699.88,768.97,795.22,727.66,733.88,767.09,740.15,738.02,760.11,741.06,768.52,723.56,769.78
2013-09-16,739.75,762.81,802.53,797.02,755.14,753.97,834.7,709.58,785.37,760.59,711.19,809.88,717.27,790.16,699.88,772.44,798.88,746.68,744.75,767.09,745.11,749.91,774.75,757.13,783.25,713.72,764.78
2013-09-09,745.58,768.76,805.72,797.95,753.87,756.49,841.95,718.75,787.79,764.62,711.1,806.48,717.67,781.09,699.88,771.64,797.66,758.74,744.86,767.09,746.76,725.58,779.62,742.19,792.05,713.72,764.78
2013-09-02,743.08,781.9,803.44,785.22,748.43,759.01,835.47,702.08,772,758.97,706.59,796.83,706.32,764,699.88,762.56,792.01,736.36,743.18,767.09,745.11,726.63,773.93,750.83,794.5,694.99,748.95
2013-08-26,726.41,733.14,802.07,779.14,750.35,738,807.6,702.08,762.57,768.65,693.71,790.62,708.71,764.84,699.88,754.47,781,736.36,724.27,758.62,733.54,716.71,760.11,732.23,757.3,694.99,744.78
2013-08-19,725.58,720.16,798.72,779.27,742.04,738,813.18,700.41,754.52,750.91,685.27,786.63,702.11,741.69,699.88,748.68,775.64,717.11,724.74,758.62,726.1,714.05,754.42,727.14,758.7,694.99,748.95
2013-08-12,713.08,767.19,802.07,779.27,742.89,716.15,782.93,682.91,753.55,762.2,687.02,789.25,700.68,752.83,699.88,753.1,767.35,717.11,735.84,758.62,724.45,726.69,748.73,725.73,743.13,694.99,747.28
2013-08-05,718.91,737.27,802.07,778.31,742.82,735.48,800.49,698.75,757.32,778.33,683.59,790.81,702.13,741.43,699.88,754.24,769.11,728.18,745.11,758.62,733.54,724.12,751.17,731.19,754.39,706.06,755.62
2013-07-29,718.91,737.27,802.07,779.99,746.41,728.76,789.7,698.75,767.37,758.97,676.32,793.18,716.27,750.88,699.88,755.1,770.16,728.18,731.63,767.09,731.89,725.57,755.23,736.03,751.62,706.06,755.62
2013-07-22,727.25,773.55,794.16,779.11,743.8,748.09,806.66,699.58,764.63,750.91,692.62,790.6,692.59,760.57,705.75,755.53,750.04,728.18,747.12,767.09,732.71,731.7,760.93,738.65,786.4,679.55,738.95
2013-07-15,730.58,743.22,782.44,762.72,736.38,741.36,800.26,694.58,757.37,751.72,685.93,781.64,690.57,765.15,705.75,748.48,723.44,707.03,716.72,767.09,726.1,714.37,754.42,739.87,761.2,679.55,725.62
2013-07-08,714.75,723.88,772.25,762.72,721.54,730.44,796.85,682.91,736.43,736.39,675.4,768.15,685.32,736.74,705.75,731.29,709.61,707.03,710.75,767.09,717.84,690.3,738.97,709.84,751.99,671.35,724.78
2013-07-01,708.08,727.52,774.99,762.72,718.62,716.99,782.94,672.08,731.45,743.65,666.45,766.75,692.15,732.07,705.75,726.22,712,693.37,695.64,767.09,706.27,680.71,736.54,709.76,746.31,671.35,723.95
2013-06-24,704.75,739.5,780.76,762.83,721.82,714.47,775.44,657.08,732.46,738.01,671.39,767.48,NA,716.73,705.75,725.9,718.32,710.24,699.36,767.09,705.44,669.53,738.16,703.72,716.64,672.51,724.78
2013-06-17,703.08,716.77,780.76,762.14,723.75,698.51,767.97,657.08,726.48,738.81,664.2,768.5,NA,739.04,726.85,723.11,709.61,710.24,696.31,767.09,702.96,685.84,734.1,706.55,734.98,672.51,731.45
2013-06-10,708.08,700.08,780.76,762.71,725.13,711.95,765.02,681.25,728.74,742.85,668.38,770.87,NA,717.25,726.85,727,720.24,695.82,699.16,767.09,701.31,678.04,738.16,684.64,726.36,677.51,731.45
2013-06-03,713.08,703.14,780.76,763.47,719.47,718.68,769.5,687.08,739.88,751.02,676.57,771.54,NA,721.33,726.85,730.73,723,695.82,699.46,767.09,709.57,664.12,742.23,695.19,738.4,677.51,730.62
2013-05-27,682.58,700.66,782.04,759.2,707.28,729.6,765.32,687.91,744.66,756.71,678.91,761.03,NA,742.14,726.85,728.1,725.92,715.66,699.66,784.04,707.92,677.77,745.48,705.38,740.98,660.46,730.62
2013-05-20,680.91,700.66,781.07,759.77,694.24,755.65,783.6,670.41,728.88,750.21,669.88,761.03,NA,735.51,726.85,717.34,731.03,700.83,693.28,784.04,705.44,674.3,742.23,704.89,752.13,660.46,730.62
2013-05-13,676.75,700.66,781.07,759.72,698.42,713.63,722.35,665.41,724.6,757.53,664.53,758.69,NA,725.71,760.52,709.2,738.05,700.83,693.18,784.04,695.52,680.02,736.54,701.81,743.25,652.96,730.62
2013-05-06,663.41,675.29,777.91,759.82,707.48,682.54,706.31,668.75,708.84,763.22,661.19,760.59,NA,726.51,760.52,711.92,749.05,680.57,701.74,784.04,694.7,687.1,730.03,718.57,707.22,652.96,731.45
2013-04-29,665.08,754.95,774.37,759.72,711.61,687.58,716.7,667.91,712.26,770.53,662.11,762.11,NA,708.24,760.52,711.6,768.25,697.02,704.79,784.04,702.96,711.26,733.28,717.07,735.62,686.29,735.62
2013-04-22,662.58,686.69,773.89,779.34,716.18,709.43,700.75,697.91,714.23,788.42,665.03,775.34,NA,713.15,760.52,722.77,776.63,679.43,704.58,784.04,702.13,728.98,730.84,699.68,710.58,686.29,751.45
2013-04-15,683.41,724.21,780.95,791.53,728.08,722.04,729.61,708.75,739.82,799.8,697.14,797.58,NA,763.13,760.52,745.22,783.24,722.99,733.39,784.04,728.58,739.13,757.67,731.24,746.65,700.44,763.12
2013-04-08,717.58,760.82,786.92,804.43,735.46,739.68,754.46,741.25,766.41,814.44,720.3,805.96,NA,776.03,758.8,760.53,788.61,747.41,745.93,784.04,741.8,741.02,779.62,733.63,771.59,700.44,772.28
2013-03-25,688.93,728.18,789.71,804.61,734.63,744.73,757.69,736.25,756.65,809.56,714.61,809.35,NA,749.53,758.8,770.24,778.84,744.93,748.58,787.09,738.94,735.72,781.25,735.15,755.06,711.52,774.78
2013-03-18,697.27,728.1,790.44,806.1,742.46,730.44,763.01,737.08,763.13,819.31,720.47,813.24,NA,742.84,758.8,776.8,780.31,744.93,762.22,787.09,748.86,741.48,788.57,740.76,773.64,729.02,779.78
2013-03-11,699.77,781.49,797.63,812.08,750.26,699.35,771.37,739.58,768.55,826.63,726.82,819.69,NA,751.93,737.94,786.35,776.64,744.93,757.65,787.09,761.26,748.57,794.26,751.86,784.27,729.02,779.78
2013-03-04,711.43,789.67,802.5,812.08,749.81,712.79,771.51,757.08,785.65,829.07,737.69,828.45,NA,773.41,764.08,792.53,773.63,766.22,778.73,787.09,767.04,756.65,807.27,768.47,793.52,736.52,789.78
2013-02-25,739.77,758.26,802.37,803.53,753.21,729.6,790.2,764.58,799.57,822.57,745.05,828.21,NA,786.5,764.08,796.62,773.24,766.23,788.43,787.09,778.61,745.91,817.02,769.88,784.73,736.52,787.28
2013-02-18,734.77,751.65,783.87,802.43,748.4,774.98,795.75,758.75,795.9,807.93,743.79,823.29,NA,790.76,764.08,791.7,787.46,779.38,788.88,787.09,776.96,732.02,812.14,767.16,800.23,719.99,777.28
